id,name,year,winery,country,region,type,rating,ratingBucket,numRatings,price,priceBucket,gptDescription,gptAnimal,finalAnimal,subgroup,topgroup
164942595,Blanc de Blancs Brut Champagne,,Ruinart,France,Champagne,Sparkling,4.4,4.1–4.5,40169,98.94,90–99.99,"I do not see any animals or humans on the wine label; it showcases the brand name, type of wine, and some additional information about the wine's origin. My certainty level is 1, as the image is clear and there are no depictions of animals or humans.",none,lion crest,big cat,cat
8824357,Cabernet Sauvignon,2014,Juslyn,United States,Spring Mountain District,Red,4.4,4.1–4.5,56,99.99,90–99.99,There are no humans or animals on the wine label. It depicts a landscape view of vineyards with hills in the background and a bird in the sky. I am certain 1 out of 1 in my analysis; there are definitely no humans or animals in the picture apart from the small bird depicted flying in the sky.,bird,bird,raptor,bird
123265912,Wulff Vineyards Cabernet Sauvignon,2016,Lobo,United States,Atlas Peak,Red,4.4,4.1–4.5,57,99.99,90–99.99,"There is an illustration of an animal on the wine label, specifically featuring the eyes that resemble those of a wolf. I am very certain of this observation; on a scale from 0-1, I am at 1 regarding my certainty.",wolf,wolf,wolf,canine
136830723,Victorino,2016,Teso La Monja,Spain,Toro,Red,4.4,4.1–4.5,975,99.99,90–99.99,"There is an emblem resembling a bull's head on the label, which is an animal representation. I am very certain of this observation, so on a scale of 0-1, I would say 1.",bull,bull,bull,cattle
155209115,Pouilly-Fuissé,2016,Joseph Burrier (Château de Beauregard),France,Pouilly-Fuissé,White,4,3.6–4,257,53.49,50–59.99,"In the provided image of the wine label, there are no visible animals or humans. I am certain about this, so on a scale from 0 to 1, my certainty would be 1.",none,"lion crest, unicorn","big cat, mythical horse","cat, mythical creature"
144372034,Brunello di Montalcino Riserva,2016,Renieri,Italy,Brunello di Montalcino,Red,4.4,4.1–4.5,67,100,100–109.99,"I do not detect any animals or humans on the wine label. The label features trees, text, and a shield with a design that includes what appears to be a structure and a stylized lion. I am very certain about this observation, so I would rate my certainty as 1.",lion,eagle,raptor,bird
173088558,Cuvée Réservée Châteauneuf du Pape Blanc,2022,Pegau,France,Châteauneuf-du-Pape,White,4,3.6–4,831,74.99,70–79.99,"Yes, there are two animals depicted on the wine label. They appear to be lions, standing on their hind legs and facing a shield with a design on it. My certainty level is 1, as the image is clear and the motifs are distinct.",lions,"lion crest, unicorn","big cat, mythical horse","cat, mythical creature"
150491238,Brunello di Montalcino Le Potazzine,2017,Le Potazzine,Italy,Brunello di Montalcino,Red,4.4,4.1–4.5,190,107.09,100–109.99,"Yes, there are animals on the wine label – specifically, two birds are depicted, sitting on a branch with grapes. I am very certain of this observation (1 on the scale from 0 to 1). There are no humans visible on the label.",birds,bird,songbird,bird
151590018,Toscana I Sodi di San Niccolo,2017,Castellare,Italy,Toscana,Red,4.4,4.1–4.5,751,108,100–109.99,"There is an image of a bird on this wine label, identified as a 'Gruccione' (European Bee-eater, scientific name: Merops apiaster). I do not see any humans or any other animals on this label. I am certain of this observation, so my certainty level is 1.",European Bee-eater,European Bee-eater,songbird,bird
147132780,L Franc Bandit Vino da Tavola,2015,Proprieta Sperino,Italy,Vino d'Italia,Red,4.4,4.1–4.5,402,115,110–119.99,"Yes, there is an animal depicted on the wine label. At the top of the label, there appears to be a drawing or symbol of a horse. Based on this observation, I would say with near certainty that there is an animal on the label, so on a scale from 0 to 1, I would rate my certainty as 1.",horse,dog,domestic dog,canine
160103563,Pomerol,2018,Château Guillot Clauzel,France,Pomerol,Red,4.4,4.1–4.5,31,117.99,110–119.99,"There appears to be an animal on the label, specifically a depiction of a bird. I am very certain about this observation – so on the scale from 0 to 1, my certainty would be 1.",bird,chicken,junglefowl,bird
168427986,Pinot Noir,2021,The Hare & The Tortoise,Australia,Yarra Valley,Red,3.6,3.6–4,316,22.99,20–29.99,"There are animals depicted on this label. The label features illustrations of a hare and a tortoise, which references the well-known fable 'The Hare and the Tortoise.' There are no real animals or humans in this image, just the artistic representations of the two animals as part of the design. I am very certain about this observation, so I would rate my certainty as 1.","hare, tortoise","horse, rabbit, chicken, duck, turtle, turkey, goose, dog, pig","horse, rabbit, junglefowl, duck, turtle, game bird, domestic dog, pig","horse, rabbit, bird, amphibian/reptile, canine, pig"
168803736,Oakville Ranch Cabernet Sauvignon,2021,Patria,United States,Oakville,Red,4.4,4.1–4.5,388,119.94,110–119.99,"Yes, there is an animal depicted on the wine label. It is a bear, located below a star. I am very certain about this, so on a scale of 0 to 1, my certainty is 1.",bear,bear,bear,bear
167128137,Evenstad Reserve Pinot Noir,2021,Domaine Serene,United States,Willamette Valley,Red,4.4,4.1–4.5,12094,119.99,110–119.99,"I see an illustration of a bird on this wine label. I am very certain of its presence, so on a scale of 0-1, with 0 being 'not certain at all' and 1 being 'very certain', I am at 1. There are no humans or other animals visible on the label.",bird,eagle,raptor,bird
1484190,Bristol Cream Sherry,,Harveys,Spain,Jerez-Xérès-Sherry,Fortified,3.6,3.6–4,1737,14.99,10–19.99,"There are no animals or humans on the wine label. I am very certain about this, so my confidence level is 1.",none,"lion crest, unicorn","big cat, mythical horse","cat, mythical creature"
169353184,Egri Bikavér Bulls Blood,2020,Egervin,Hungary,Eger,Red,3.4,3.1–3.5,55,11.99,10–19.99,"Yes, there is an animal depicted on the wine label. The label features an illustration of a bull, which is in reference to the name of the wine, 'Bulls Blood'. I am very certain (1) about this observation as the image clearly shows an illustration of a bull.",bull,"bull, unicorn","bull, mythical horse","cattle, mythical creature"
171319538,Côtes du Rhône Rosé,2021,Charles Thomas,France,Côtes-du-Rhône,Rose,3.9,3.6–4,88,19.99,10–19.99,"On the wine label, there is an illustration of two creatures that appear to be mythological or heraldic animals, resembling lions. They are not real animals but rather a stylized design element typically used in heraldry or as a symbol representing a particular brand or region. I am certain of my interpretation of this image – my certainty level is 1.",lions,"horse, dragon, human","horse, mythical dragon, human","horse, mythical creature, human"
170056139,Cabernet Sauvignon,2019,Cornell,United States,Sonoma County,Red,4.4,4.1–4.5,398,169.99,150+,"The label features a logo with what appears to be a lion, which is an animal. On a scale from 0 to 1, with 0 being 'not certain at all' and 1 being 'very certain,' I would say I am 1 or 'very certain' that the image contains an animal representation in the logo. There are no real animals or humans on the label.",lion,herons,wading bird,bird
86499593,Pomerol,2016,Château Latour à Pomerol,France,Pomerol,Red,4.4,4.1–4.5,280,177.16,150+,"I don't see any actual animals or humans on this label. The label features a crest with what appears to be a stylized lion or a similar heraldic animal within the shield. However, it is a graphical element and not a photograph or depiction of a real animal. My certainty level is 1, or very certain, that there are no real animals or humans present in this image.",none,lion crest,big cat,cat
3216207,Three Palms Vineyard Merlot,1987,Duckhorn,United States,Napa Valley,Red,4.4,4.1–4.5,5972,179.99,150+,"The image on the wine label features a duck, which is an animal. I am certain about this at a level of 1, as the depiction of the duck is quite clear and unmistakable. There are no humans on this label.",duck,duck,duck,bird
104159,Saint-Julien (Grand Cru Classé),2005,Château Gruaud Larose,France,Saint-Julien,Red,4.4,4.1–4.5,1921,179.99,150+,"There are no animals or humans depicted on the label. It showcases a coat of arms with a crown, some heraldic symbols, and the text. I am very certain about my observation, so on a scale of 0-1, I would say 1.",none,lion crest,big cat,cat
143269196,Montefalco Sagrantino Colleallodole,2016,Fattoria Colleallodole Milziade Antano,Italy,Montefalco Sagrantino,Red,4.5,4.1–4.5,31,88,80–89.99,"Yes, there is an illustration of humans on the wine label. They appear to be figures riding on creatures, possibly horses, giving a sense of movement and activity. I am very certain of this observation; therefore, on a scale of 0 to 1, my certainty is 1.",human,"human, mythical","human, mythical","human, mythical creature"
163887427,Vürsù Barbaresco Valeirano,2020,La Spinetta,Italy,Barbaresco,Red,4.4,4.1–4.5,3497,179.99,150+,"The label on the bottle features an image of a rhinoceros. There are no humans or other animals visible on this label. I am very certain about this observation, so on a scale from 0 to 1, my certainty is 1.",rhinoceros,rhinoceros,rhino,pachyderm
74781468,Cuvée Canon-Fronsac,2014,Château Gaby,France,Canon-Fronsac,Red,4.4,4.1–4.5,125,198.99,150+,"The image depicts a wine label with artistic designs. There are no real animals or humans on this label; instead, it features artistic representations or illustrations that may resemble animals or mythical creatures. The certainty level is 1, as the designs on the label are clearly graphical and decorative elements, and not photographs or depictions of actual animals or humans.",none,horse,horse,horse
1241294,Châteauneuf-du-Pape,2007,Château de Beaucastel,France,Châteauneuf-du-Pape,Red,4.4,4.1–4.5,2150,199.99,150+,I see a wine label but there are no animals or humans on it. I am very certain of my observation with a confidence level of 1.,none,chicken,junglefowl,bird
170886010,Vieilles Vignes Châteauneuf-du-Pape Blanc,2021,Château de Beaucastel,France,Châteauneuf-du-Pape,White,4.4,4.1–4.5,2692,208.95,150+,"There are no images of animals or humans on this wine label. It features text and a family crest. I am very certain of this, so I would rate my certainty as 1.",none,bird,junglefowl,bird
