id,name,year,winery,animalBrand,country,region,type,rating,numRatings,price,priceCurrency,imageUrl,gptDescription,gptAnimal,gptCertainty
171371331,Falanghina,2021,Aia dei Colombi,,Italy,Sannio,White,3.8,61,20.99,USD,images.vivino.com/thumbs/eT-AfrYdToiw2NAAcXB-hQ_pl_480x640.png,,,
163776912,Sor Ugo Bolgheri Superiore,2020,Aia Vecchia,,Italy,Bolgheri Superiore,Red,4.3,317,38.95,USD,images.vivino.com/thumbs/H-Z67lVDRtuvsTfSsjqc2Q_pl_480x640.png,"There are no animals or humans visible on the wine label. It primarily features text and a small illustration of a building at the bottom. I am very certain of this assessment, so on a scale of 0 to 1, my certainty would be 1.",none,1
170848622,Vermentino Toscana,2022,Aia Vecchia,,Italy,Toscana,White,3.8,158,16.95,USD,images.vivino.com/thumbs/y8mdvz44SyuADhaJIBvMKw_pl_480x640.png,,,
171853176,Premium Grüner Veltliner,2021,Aichenberg,,Austria,Niederösterreich,White,3.7,617,16.99,USD,images.vivino.com/thumbs/xM5LsJdYTSGtC88jso3zbg_pl_480x640.png,,,
163492184,Cabernet Sauvignon,2017,Aileron,,United States,Napa Valley,Red,4.7,49,170.00,USD,images.vivino.com/thumbs/LqyODxqETImz4MIH0s85fA_pl_480x640.png,,,
170911719,Vacqueyras,2018,Aimé Arnoux,,France,Vacqueyras,Red,4.1,95,29.99,USD,images.vivino.com/labels/X2Q_SCurTa-sHVt15eRfdQ.jpg,,,
171121632,Côtes de Provence Sainte Victoire,2021,Aime Roquesante,,France,Côtes de Provence,Rose,3.3,277,14.99,USD,images.vivino.com/labels/-bgMEluyT9q2BRYmytWvpg.jpg,,,
166767067,Sauvignon Blanc,2020,Airfield Estates,,United States,Yakima Valley,White,3.9,79,21.00,USD,images.vivino.com/thumbs/yoRHnnb4SFqwN4DLpFbtzw_pl_480x640.png,,,
171251420,Lúuma Chardonnay,2021,Aka Wines,,United States,Sonoma Coast,White,4.0,146,24.00,USD,images.vivino.com/thumbs/rurnPmTDQO2MciAGp0lKPw_pl_480x640.png,,,
167162312,Villarín,2021,Akilia,,Spain,Bierzo,Red,3.7,237,39.99,USD,images.vivino.com/thumbs/r8jR1gLoR1yHn2hNwHucJA_pl_480x640.png,,,
174427111,Chenin Blanc,2022,Alain de la Treille,,France,Vouvray,White,3.9,134,22.50,USD,images.vivino.com/thumbs/mcBTGdAeQQqPLtAA2id0og_pl_480x640.png,,,
169973679,Cuvée Émeraude Chablis,2021,Alain Gautheron,,France,Chablis,White,3.9,396,36.99,USD,images.vivino.com/thumbs/aDhUL8McQhKrkTUeYdu-eg_pl_480x640.png,,,
169169300,Beauroy Chablis Premier Cru,2021,Alain Geoffroy,,France,Chablis Premier Cru,White,4.1,74,52.17,USD,images.vivino.com/thumbs/lgEjOKyRTf2-qBN0dodCjg_pl_480x640.png,,,
160121870,Crozes-Hermitage Rouge,2019,Alain Graillot,,France,Crozes-Hermitage,Red,4.1,1092,50.36,USD,images.vivino.com/thumbs/82p0l6mcQ2i_omAFnngp_A_pl_480x640.png,"No, there are no animals or humans visible on this wine label. I am very certain about this, so on a scale from 0 to 1, I would say my certainty is 1.",none,1
163790939,Crozes-Hermitage Blanc,2020,Alain Graillot,,France,Crozes-Hermitage,White,4.0,160,49.99,USD,images.vivino.com/thumbs/ohTujn55QPiKYx05QOWBuw_pl_480x640.png,,,
162980395,Saint-Romain Rouge,2020,Alain Gras,,France,Saint-Romain,Red,4.1,199,52.99,USD,images.vivino.com/thumbs/C14ary8CRfSgGkCELPOOaA_pl_480x640.png,"There are no animals or humans depicted on this wine label. The design includes only text and some decorative elements, which appear to be grapevines or clusters of grapes at the top by the initials 'AG.' I am very certain about my observation, so I would rate my certainty as 1.",none,1
169211597,Saint-Romain Blanc,2020,Alain Gras,,France,Saint-Romain,White,4.1,216,52.99,USD,images.vivino.com/thumbs/MUDvIMcFSb2pmDX7PWfQHw_pl_480x640.png,,,
173375633,Les Terres Blanches Sancerre,2022,Alain Gueneau,,France,Sancerre,White,4.4,56,49.99,USD,images.vivino.com/thumbs/p1GwLx1aSZ6oHva7St2avg_pl_480x640.png,,,
162958002,Domaine Grand Veneur Châteauneuf-du-Pape 'Le Miocène',2020,Alain Jaume,,France,Châteauneuf-du-Pape,Red,4.2,471,59.70,USD,images.vivino.com/thumbs/jZTZIMhCS8igrgB7f8TtXg_pl_480x640.png,"I see no animals or humans on the wine label. The label is text-focused with decorative elements. I'm very certain about this observation, so on a scale of 0-1, I would say my certainty is 1.",none,1
168541091,Bellissime Rosé,2021,Alain Jaume,,France,Côtes-du-Rhône,Rose,3.7,205,12.99,USD,images.vivino.com/thumbs/TQA6L_JLQA6rev-owwlJJg_pl_480x640.png,,,
169919251,Saint-Joseph 'Les Côtes',2020,Alain Voge,,France,Saint-Joseph,Red,4.0,354,55.00,USD,images.vivino.com/thumbs/X30hiOToSQeA5QtUvSimcw_pl_480x640.png,,,
159561052,Malbec,2019,Alamos,,Argentina,Mendoza,Red,3.8,11030,19.99,USD,images.vivino.com/thumbs/F6oigGbISNOfMqYEuQ_mlQ_pl_480x640.png,"There are no animals or humans on this wine label – it features an illustration of a mountain range. I am very certain about this observation, so on the scale, my certainty would be 1.",none,1
169566406,Riesling,2020,Alba Vineyard,,United States,New Jersey,White,3.9,71,19.99,USD,images.vivino.com/thumbs/AZgHbj20T0CB0kODmFlB6Q_pl_480x640.png,,,
172435755,Rosa,2019,Alba Vineyard,,United States,Warren Hills,Rose,3.7,37,17.99,USD,images.vivino.com/thumbs/zYzbc03QQ9mrGJFDi306zw_pl_480x640.png,,,
171278776,O Esteiro Tinto,2021,Albamar,,Spain,Rías Baixas,Red,3.7,1003,43.94,USD,images.vivino.com/thumbs/ZZK7d0cqSA-ObOwlXXwB0w_pl_480x640.png,,,
162931859,Reva Estate Syrah,2019,Alban Vineyards,,United States,Edna Valley,Red,4.5,1461,119.95,USD,images.vivino.com/thumbs/Q-GzOTvSSsyQe3nX78-KGg_pl_480x640.png,,,
175163113,Viognier,2022,Alban Vineyards,,United States,Central Coast,White,3.8,474,26.99,USD,images.vivino.com/thumbs/p7jU99cFRVi5i6YCpFCEdQ_pl_480x640.png,,,
168410507,Appia Antica 400,2020,Alberico,,Italy,Lazio,White,3.6,91,22.67,USD,images.vivino.com/thumbs/X-wVqQy3ThOAUvtsWTb9oA_pl_480x640.png,,,
167036083,Bourgogne Chardonnay (Vieilles Vignes),2021,Albert Bichot,,France,Bourgogne,White,3.8,4470,26.99,USD,images.vivino.com/thumbs/VyQN-S12So6sfSQEQqOSKg_pl_480x640.png,,,
1798023,Crémant de Bourgogne Brut Réserve,,Albert Bichot,,France,Crémant de Bourgogne,Sparkling,3.8,3184,21.95,USD,images.vivino.com/thumbs/WoCg9cMkRtSBTjethOsUHg_pl_480x640.png,,,
163188779,Pinot Noir,2018,Albert Boxler,,France,Alsace,Red,4.0,25,53.03,USD,images.vivino.com/thumbs/sbjW8xuyRCSFNG_QU-ir6w_pl_480x640.png,"The image depicts a wine label for a bottle of Pinot Noir from Albert Bichot. There is an illustration that appears to be of a rustic building or winery with surrounding vegetation, but there are no clear, discernible animals or humans on the label. I am very certain about this observation, so on a scale from 0 to 1, my certainty is 1.",none,1
156210610,Pinot Gris,2018,Albert Boxler,,France,Alsace,White,3.9,359,48.95,USD,images.vivino.com/thumbs/eCdwEdERS5a999tGJPA_Qw_pl_480x640.png,"I see no animals or humans on this wine label. I am very certain of this, so on a scale from 0 to 1, my certainty is 1.",none,1
152720301,Clos Blanc Pommard 1er Cru,2017,Albert Grivault,,France,Pommard Premier Cru,Red,4.0,50,69.94,USD,images.vivino.com/thumbs/jh2aCLMpSb--TyZk1LKTZw_pl_480x640.png,"Yes, there is an animal depicted on the wine label. It appears to be a lion. On a scale from 0 to 1, I am very certain about this observation, so I would rate my certainty as 1.",lion,1
163853906,Beaune 1er Cru 'Les Bressandes',2020,Albert Morot,,France,Beaune 1er Cru 'Les Bressandes',Red,4.0,788,78.36,USD,images.vivino.com/thumbs/vHpZMAObS0eREA7RRwDMvg_pl_480x640.png,,,
157601938,Therìa Vermentino di Sardegna,2017,Alberto Loi,,Italy,Vermentino di Sardegna,White,4.1,31,26.42,USD,images.vivino.com/thumbs/gfQTkjkfRvWlQ738E5_nxg_pl_480x640.png,There are no animals or humans depicted on this wine label. The label is designed with a pattern of dots on one side and text on the other. I am very certain of my observation—my certainty level is 1.,none,1
147795658,Organic Prosecco Extra Dry,,Alberto Nani,,Italy,Prosecco,Sparkling,3.8,2821,22.95,USD,images.vivino.com/thumbs/_UNwCxkQQmexIG7Vy_KuwA_pl_480x640.png,,,
167149924,Le Coste Roero,2019,Alberto Oggero,,Italy,Roero,Red,4.0,119,28.99,USD,images.vivino.com/thumbs/KuuTlDTeSUGRoNZ4lzokBA_pl_480x640.png,,,
165627911,Roero Arneis,2019,Alberto Oggero,,Italy,Roero,White,3.8,65,22.99,USD,images.vivino.com/thumbs/weESb43BQDOJQbR3hZ8LeA_pl_480x640.png,"I don't see any animals or humans on this wine label. There is an illustration of a hand, which is part of the graphic design, but it does not depict an actual human or animal. I am very certain in my assessment, so on a scale of 0-1, I am at 1.",none,1
171067401,Chardonnay,2021,Albertoni Vineyards,,United States,California,White,3.8,227,11.99,USD,images.vivino.com/thumbs/EgRS95WpRLmNEzQDIdYgCw_pl_480x640.png,,,
14771626,Finca La Milana Penedès,2015,Albet i Noya,,Spain,Penedès,Red,4.1,93,34.00,USD,images.vivino.com/thumbs/h3dXZZKhS8KavGOYJ4f4Mg_pl_480x640.png,,,
167073176,Cava Petit Albet Brut,2021,Albet i Noya,,Spain,Cava,Sparkling,3.4,347,22.99,USD,images.vivino.com/thumbs/XAjVOYHHRKWYKC9aUyBFVQ_pl_480x640.png,,,
162209412,Barbaresco Vigneto Brich Ronchi,2019,Albino Rocca,,Italy,Barbaresco,Red,4.3,96,57.74,USD,images.vivino.com/thumbs/Mx1XwIhtSye4cwsmm8_crg_pl_480x640.png,"I don't see any animals or humans on the wine label. The design appears to be abstract and does not resemble living figures. My certainty level is 1, meaning I am very certain that there are no animals or humans depicted on this label.",none,1
156292023,Romeo Monastrell,2018,Alceño,,Spain,Jumilla,Red,3.4,2606,12.99,USD,images.vivino.com/thumbs/pT2IpuJRRnSskj6z6DEnaA_pl_480x640.png,I don't see any animals or humans on this wine label. It features the name 'ROMEO' in capitalized letters and what appears to be a stylized initial 'R' above it. The label indicates that the wine is a Monastrell red wine. I am very certain (1) that there are no animals or humans depicted in the image on the label.,none,1
171397104,Cambil Bay Sauvignon Blanc,2021,Alceño,,Spain,Jumilla,White,3.8,62,15.99,USD,images.vivino.com/thumbs/jPoW1CU-Qq6JMsYxKWQSAg_pl_480x640.png,,,
171627601,Romeo Monastrell Rosé,2021,Alceño,,Spain,Jumilla,Rose,3.6,319,8.99,USD,images.vivino.com/thumbs/r4KSCNx1S8GzInh2rRtvQQ_pl_480x640.png,,,
171280541,Zibibbo,2021,Alcesti,,Italy,Terre Siciliane,White,3.8,365,14.99,USD,images.vivino.com/thumbs/9nTlYxDMTS6SVPJZq0xCAQ_pl_480x640.png,,,
152542178,Chardonnay,2017,Alchemist,,United States,Willamette Valley,White,3.9,56,34.99,USD,images.vivino.com/thumbs/kozsh8hSQNeCL9tMeibJxQ_pl_480x640.png,"There are no animals or humans on this wine label. The label features text and a graphic design that does not depict any living entities. I am very certain of this assessment, so on a scale of 0-1, my certainty would be 1.",none,1
162350065,Grand Cuvée,2019,Alchemy,,Chile,Cachapoal Valley,Red,4.2,31,22.99,USD,images.vivino.com/thumbs/eeKluaf9QoG8HQ0LIuVoCQ_pl_480x640.png,"In the image you've provided, there appears to be an illustration of human figures as part of the design of the wine label. The figures look like they might be engaged in some form of activity, possibly artistic like playing musical instruments or conducting some kind of work that relates to alchemy, as indicated by the name on the label. There are no clear depictions of animals visible on the label.As for certainty, my level of confidence regarding the presence of illustrated human figures on the label would be 1, or 'very certain.' There are distinct outlines and shapes that suggest human forms. However, without more of the label visible or additional context, the exact nature of the activity they are engaged in or further details about them cannot be determined.",human,1
175350663,Fuga Cabernet,2021,Aldi,,Italy,Puglia,Red,4.2,48,22.99,USD,images.vivino.com/labels/ULjBAbB9QwCDIKrfUNTQoA.jpg,,,
6186422,Barolo Riserva Granbussia,2012,Aldo Conterno,,Italy,Barolo,Red,4.5,1800,799.00,USD,images.vivino.com/thumbs/apL96KzUSiuKMHt9b6MIRQ_pl_480x640.png,,,
148395261,Crespino Valtellina Superiore,2016,Aldo Rainoldi,,Italy,Valtellina Superiore,Red,4.0,522,25.91,USD,images.vivino.com/thumbs/r6f9dOVQT4CXk2g0Zh1Ihw_pl_480x640.png,,,
175264241,Brutto Catarratto,2022,Aldo Viola,,Italy,Terre Siciliane,Sparkling,4.0,508,22.50,USD,images.vivino.com/thumbs/5Bp30c-PR_-70r8HP-e_IQ_pl_480x640.png,,,
170190048,Tinto,2020,Alegre Valgañón,,Spain,Rioja,Red,4.0,95,27.17,USD,images.vivino.com/thumbs/mD7G-GUYTVaOTCxaBXuumQ_pl_480x640.png,,,
172331849,Blanco,2021,Alegre Valgañón,,Spain,Rioja,White,3.8,47,27.17,USD,images.vivino.com/thumbs/VUHFVCb3RDG7fArt47Vf_Q_pl_480x640.png,,,
159831833,Cabernet Sauvignon,2018,Alejandro Bulgheroni,,United States,Napa Valley,Red,4.6,43,399.99,USD,images.vivino.com/thumbs/VMrDO2L5SGGubJGeXk3mFQ_pl_480x640.png,"The image shows a wine label with an embossed or raised design, featuring a coat of arms. At the top of the emblem, there do appear to be two animal figures that may be reminiscent of dragons or mythological creatures, positioned symmetrically on either side. There are no humans depicted on the label. My certainty level regarding the presence of animal-like figures on the label is 1; I'm very certain there are representations of animals as part of the coat of arms design.",dragons,1
166264727,Privo l´Eretico Pallagrello Bianco,2020,Alepa,,Italy,Terre del Volturno,White,3.9,29,40.83,USD,images.vivino.com/thumbs/SkSKFljLSEO6iDxY28PeZA_pl_480x640.png,,,
150987828,Barolo Riserva (Cascina Dardi),2015,Alessandro e Gian Natale Fantino,,Italy,Barolo,Red,4.3,832,69.00,USD,images.vivino.com/thumbs/0D5LN1zpQu2SwktD2wbCsg_pl_480x640.png,,,
168437020,Sinfonia di Rosso,2021,Alessandro Viola,,Italy,Sicilia,Red,4.0,401,42.99,USD,images.vivino.com/thumbs/DEtOx6E6Qiuzs72Xv9txxA_pl_480x640.png,,,
173179331,Note di Bianco,2022,Alessandro Viola,,Italy,Terre Siciliane,White,4.1,36,28.99,USD,images.vivino.com/thumbs/hLql4_TUSCGsfwol9cYxuw_pl_480x640.png,,,
174167224,Rosé,2022,Alessandro Viola,,Italy,Terre Siciliane,Rose,4.0,49,28.99,USD,images.vivino.com/thumbs/qoqRmYRRQm2_ZJauoceKwA_pl_480x640.png,,,
169002876,Revana Vineyard Estate Pinot Noir,2021,Alexana,,United States,Dundee Hills,Red,4.3,3091,61.99,USD,images.vivino.com/thumbs/8PEVq_nlTJGgSNRpxjJ2Lw_pl_480x640.png,,,
157024895,Revana Vineyard Riesling,2017,Alexana,,United States,Willamette Valley,White,4.0,443,29.99,USD,images.vivino.com/thumbs/YijBntLfQJqrNLEky2mRgg_pl_480x640.png,"In the image provided, I see no animals or humans present on the wine label. I am very certain of this, so on a scale of 0-1, I would rate my certainty as 1.",none,1
170898792,Perspektive Rot,2020,Alexander Koppitsch,,Austria,Burgenland,Red,3.8,313,25.99,USD,images.vivino.com/thumbs/bko0R-1iQB2dljgzG2CxwA_pl_480x640.png,,,
171455204,Homok,2022,Alexander Koppitsch,,Austria,Burgenland,White,4.1,76,28.99,USD,images.vivino.com/thumbs/rQId99haQk6uikaCWy_86g_pl_480x640.png,,,
171137322,Rosza,2022,Alexander Koppitsch,,Austria,Burgenland,Rose,3.9,330,26.99,USD,images.vivino.com/thumbs/UPL1IhfVQh-y2eimsHGIeg_pl_480x640.png,,,
153020688,Cyrus,2017,Alexander Valley Vineyards,,United States,Alexander Valley,Red,4.3,34,62.95,USD,images.vivino.com/thumbs/Tv4XkUylTVezHkReasFYFQ_pl_480x640.png,"I do not see any animals or humans on this wine label; it features grapevines with leaves and grapes, which are representative of the wine's contents. I am very certain about this observation, so on a scale of 0-1, my certainty is 1.",none,1
166305011,Gewürz,2020,Alexander Valley Vineyards,,United States,Mendocino County,White,3.8,142,10.99,USD,images.vivino.com/thumbs/jrG8lUzqRoiwZDswzs9DHQ_pl_480x640.png,,,
170407500,Dry Rosé Of Sangiovese,2021,Alexander Valley Vineyards,,United States,Sonoma County,Rose,3.9,52,15.95,USD,images.vivino.com/thumbs/9MXZ589oSoKfhK48S6rFvQ_pl_480x640.png,,,
161626369,Pierre Précieuse Pouilly-Fumé,2019,Alexandre Bain,,France,Pouilly-Fumé,White,4.1,191,39.99,USD,images.vivino.com/thumbs/g_SGZOY9SNuNK9vbk_A-og_pl_480x640.png,"Based on the image provided, there are no animals or humans visible on the wine label. The label features text and what appears to be an abstract design or mark, but it doesn't resemble any creatures. I am very certain about this observation—my certainty level is 1.",none,1
2736073,Blanc de Noirs Brut Champagne,,Alexandre Bonnet,,France,Champagne,Sparkling,3.9,1020,52.99,USD,images.vivino.com/thumbs/hjowx5xeQA6VZVDBdLEZ9w_pl_480x640.png,,,
162144766,Rosé des Riceys La Forêt,2019,Alexandre Bonnet,,France,Rosé des Riceys,Rose,4.0,66,88.99,USD,images.vivino.com/thumbs/xSvBUS9pRrCL7LWx8MEwhw_pl_480x640.png,"I don't detect any animals or humans on the wine label you've provided. Based on the image, I am very certain of this observation, so on a scale from 0 to 1, my certainty would be 1.",none,1
172962607,Vouvray,2021,Alexandre Giquel,,France,Vouvray,White,4.2,66,40.00,USD,images.vivino.com/thumbs/MxyA9zW-RjS0QBC-jq6gAw_pl_480x640.png,,,
156018871,Alexandrie Brut,,Alexandrie Cellars,,United States,Rutherford,Sparkling,4.3,522,29.99,USD,images.vivino.com/thumbs/uc3qkd0HQHaTGIG7AJ1UPA_pl_480x640.png,"I don't see any animals or humans on this wine label. The label is adorned with floral designs, featuring various flowers in different colors, such as pink, white, and blue, with some leaves and possibly vines. My level of certainty on not observing any animals or humans in this image is 1, meaning I am very certain.",none,1
173067540,Groseille,2021,Alexis Hudon,,France,Vin de France,Red,4.1,421,24.83,USD,images.vivino.com/thumbs/zQVc2c1ARvegM6HTJamj9g_pl_480x640.png,,,
172844963,Matousé,2021,Alexis Hudon,,France,Vin de France,White,4.1,289,24.83,USD,images.vivino.com/thumbs/F_qkIoHwSGKiivoE0tKzwA_pl_480x640.png,,,
172134519,La Charge!,2021,Alexis Hudon,,France,Montlouis-sur-Loire,Sparkling,4.1,180,34.99,USD,images.vivino.com/thumbs/obLic4raTEmSK31uqCUOhQ_pl_480x640.png,,,
167493679,A Chardonnay,2019,Alfaro Family,,United States,Santa Cruz Mountains,White,3.8,57,24.99,USD,images.vivino.com/thumbs/GIY1r8T1ToWBIpRUcqJfOA_pl_480x640.png,,,
154293923,Cabernet Sauvignon,2017,Alfasi,,Chile,Maule Valley,Red,3.0,200,14.99,USD,images.vivino.com/thumbs/6zIbt5DURlaP13YCaXkjTg_pl_480x640.png,,,
1933567,Brut Champagne,,Alfred Gratien,,France,Champagne,Sparkling,3.9,2495,60.95,USD,images.vivino.com/thumbs/7WPfaQkBSGCXYoOGWeic7Q_pl_480x640.png,,,
168738452,Ürziger Würzgarten Riesling Kabinett,2020,Alfred Merkelbach - Geschw Albertz-Erben,,Germany,Mosel,White,4.1,56,34.00,USD,images.vivino.com/thumbs/lNBgsNZARRyclvhfGN8UqA_pl_480x640.png,,,
174632895,El Rey del Glam,2022,Alfredo Maestro,,Spain,Castilla y León,Red,3.7,1288,27.50,USD,images.vivino.com/thumbs/Ht4XrJrNSoKma_CvqsnRTA_pl_480x640.png,,,
169935451,Mencia,2021,Algueira,,Spain,Ribeira Sacra,Red,3.5,1103,24.79,USD,images.vivino.com/thumbs/XBIDQU3lR12mjW4erTcdsw_pl_480x640.png,,,
170665467,Single Vineyard Reserva Malbec,2021,Alhambra,,Argentina,La Consulta,Red,3.7,1310,15.99,USD,images.vivino.com/thumbs/ErYKJGA5Sey08f7S9hwzRg_pl_480x640.png,,,
174270157,Single Vineyard Torrontés,2022,Alhambra,,Argentina,Cafayate Valley,White,4.1,35,15.00,USD,images.vivino.com/thumbs/dUk038mvTiSW0Ol9T5Yvrg_pl_480x640.png,,,
168379511,Cartology (Bush Vines),2021,Alheit Vineyards,,South Africa,Western Cape,White,4.2,310,49.99,USD,images.vivino.com/thumbs/APiQpyhVRzCLD6M-ym0xlg_pl_480x640.png,,,
162987905,Chardonnay,2020,Alias,,United States,California,White,3.8,82,15.99,USD,images.vivino.com/thumbs/Hvp9iclwS8iHymGWj1soJA_pl_480x640.png,There are no animals or humans on this wine label. I am very certain about this – 1 on the scale from 0 to 1.,none,1
169185537,Bel Air et Clardys Chablis,2020,Alice et Olivier de Moor,,France,Chablis,White,4.2,108,67.16,USD,images.vivino.com/thumbs/lFP7OsW9TBKfUTTxgpVPrQ_pl_480x640.png,,,
150375040,Ribera del Duero,2017,Alión,,Spain,Ribera del Duero,Red,4.6,4317,350.99,USD,images.vivino.com/thumbs/9PHai5l2R2mVAOFdAN1HvQ_pl_480x640.png,,,
170880551,Pinot Noir,2022,Allan Scott,,New Zealand,Marlborough,Red,3.6,1262,20.99,USD,images.vivino.com/thumbs/wZyTWp2rTRmT0qc4DYEhGw_pl_480x640.png,,,
170420899,Sauvignon Blanc,2022,Allan Scott,,New Zealand,Marlborough,White,3.9,1064,15.99,USD,images.vivino.com/thumbs/SnJ5FQzpQX2rpB8NssDcrA_pl_480x640.png,,,
